794	43.7048 2415.82    8625	1
795	482.654 1840.52  8437.5	0
796	548.969 2471.47  8437.5	0
797	3098.33 2988.94 9214.17	0
798	2209.06 3989.04   11625	1
799	2618.03 3902.11   11625	1
800	2315.92 3486.29   12000	1
801	915.369 2976.61 564.624	0
802	2909.37 3251.65 1913.48	0
803	2303.85  3429.5 7678.64	0
804	3248.36 2720.74 11343.4	0
805	2312.68 3471.04 5733.92	0
806	1694.87 3435.52  544.49	0
807	2300.73 585.169 3880.32	0
808	771.283 1140.73  7312.5	0
809	2451.38 3433.72 11437.5	0
810	2323.24  479.26 1907.57	0
811	2116.68 2067.36 6645.98	0
812	 1823.1 1942.52 8299.66	0
813	2111.58 1865.19 5323.08	0
814	1924.34 1830.08 3700.34	0
815	2004.36 2020.52   10642	0
816	2002.12 1979.87 1356.79	0
817	2153.48 2586.34 9366.12	0
818	1611.55 2431.42       0	1
819	1378.19 2016.74 4862.15	0
820	2567.84 1879.3  12000	1
821	1441.58  2234.5 1782.67	0
822	2551.99 1614.87 1979.64	0
823	2054.14 1383.59 7057.03	0
824	1432.16 1879.3      0	1
825	1918.12 1467.59 9313.66	0
826	1887.98 2667.99 2316.88	0
827	2542.21 1986.25 2646.73	0
828	2326.79 2420.92 4920.89	0
829	2421.93 1491.03 4695.58	0
830	2530.02 1680.56 10206.8	0
831	1604.98 1622.09 2658.11	0
832	2042.94 2630.48 4238.36	0
833	2290.27 1497.25       0	1
834	2052.73  2531.7 6021.86	0
835	1146.34 825.044 5290.53	0
